Date,Open,High,Low,Close,Volume,__Cc1_ID_High,__Sc1_ID_High,__Sbc1_D_High,__Hgc1_D_High,__Gcc1_D_High,__Ccc1_D_High,__Kcc1_D_High,__Ctc1_D_High,__Boc1_D_High,__Lcc1_D_High,__Lhc1_D_High,__Smc1_D_High,__Oc1_ID_High,__Wc1_ID_High,__Plc1_D_High,__NGC1_D_High,__PAC1_D_High,__SIC1_D_High,Gross domestic product,Personal consumption expenditures,Goods,Durable goods,Nondurable goods,Services,Gross private domestic investment,Fixed investment,Nonresidential,Structures,Equipment,Intellectual property products,Residential,Change in private inventories,Net exports of goods and services,Exports,Goods.1,Services.1,Imports,Goods.2,Services.2,Government consumption expenditures and gross investment,Federal,National defense,Nondefense,State and local
2000/5/4,1414.9301,1420.51,1404.98,1409.5699,99160,245.5,563,6.56,0.823,279.6,781,97,57.2,18.37,69.175,75.075,184.8,132.5,265.5,484,3.124,589,522,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/5,1408.46,1436.03,1405.08,1432.63,92580,242,557.75,6.6,0.842,278.5,773,97.5,58.4,18.11,69.15,75.05,185.2,131,263,484,3.135,586,521,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/8,1426.52,1432.63,1417.05,1424.17,80550,240.25,551.5,6.67,0.843,276.4,775,97.15,58.2,17.75,68.8,75.2,185.9,128,260.25,482,3.18,584,513,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/9,1426.64,1429.8101,1401.86,1412.14,78760,232.75,547.25,6.54,0.832,277,769,99.1,59.9,17.69,69.125,74.725,185.1,126.5,258.5,484,3.23,589.4,515,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/10,1406.9,1412.14,1375.21,1383.05,89660,237.75,562,6.51,0.838,277.7,772,98.5,61.29,17.88,69.1,73.35,190,128.5,265,488,3.325,584.5,515.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/11,1402.9,1410.25,1383.05,1407.8101,100640,238.5,561,6.81,0.83,275.6,800,97,62.47,17.6,68.425,72.95,190,129,273,490,3.385,581,511,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/12,1411.5,1430.2,1407.8101,1420.96,95360,236.5,554,6.8,0.844,276,785,95.5,62.25,17.4,68.5,73.75,191,127.5,271,489.6,3.369,576,514,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/15,1420.86,1452.38,1417.05,1452.36,85820,242.75,560,6.98,0.8425,275.6,795,92.75,62.89,17.34,68.225,72.35,185.8,122,283.75,485,3.42,573,510.2,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/16,1456.3101,1470.4,1450.76,1466.04,85460,240.25,551.75,7.17,0.8485,275.5,840,92.5,62.9,17.31,68.325,71.4,183.8,121,285.5,484,3.475,579.9,522,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/17,1461.21,1466.04,1441.63,1447.8,95550,237.25,545,7.25,0.847,273.1,840,92.25,62.8,17.18,68.575,71.825,181.7,120.5,284.5,489.5,3.73,579.9,517,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/18,1448.03,1457.96,1436.65,1437.21,82050,242,560.5,7.13,0.851,273,833,93,62.4,17.44,68.375,71.45,185.7,122.5,281.5,507,3.74,574.5,510,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/19,1431.2,1437.21,1401.74,1406.95,80790,241,555,7.3,0.841,274.1,865,98.75,62.3,17.3,68.35,70.3,183.8,122.5,277,506.4,3.84,592,509.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/22,1406.87,1410.3199,1368.62,1400.72,85370,243.5,560,7.48,0.84,275.8,859,104.7,63.45,17.3,68.15,69.3,186.2,123,283.5,513.7,3.985,572,512.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/23,1399.45,1403.77,1373.4301,1373.86,86900,241.25,554.5,7.49,0.835,274.4,848,104.25,63.5,17.3,68.3,69.75,183.9,122.75,284.5,527,3.825,578,509,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/24,1371.62,1401.41,1361.2,1399.05,86990,238.5,548,7.63,0.841,273.5,859,103.5,63.6,17.27,68.35,69.35,181.8,121,281.25,538,4.1,570,508,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/25,1401.12,1411.89,1373.99,1381.52,115230,236,544,8.04,0.8325,270.5,874,101.4,64.15,17.08,67.65,68.5,180,119.25,282,525,4.25,566,507,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/26,1382.42,1391.55,1369.8,1378.02,98450,234,535,7.83,0.832,272.2,843,99.75,63.75,16.87,67.65,68.9,178.6,116.5,281.5,517.4,4.5,566,502,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/30,1384.0601,1422.45,1377.8,1422.45,72260,228,526.5,7.78,0.816,274.4,842,100.9,63.32,16.6,67.4,68.6,177.2,116.5,280,531,4.36,572,503,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/5/31,1420.23,1434.5601,1415.39,1420.6,84420,226,521,7.7,0.811,272.8,844,101.7,63,16.04,67.9,69.175,177.5,114,276.75,522,4.555,581.84,503,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/1,1426.79,1448.8101,1420.6,1448.8101,96050,229.5,525.5,7.81,0.807,272.9,850,97.25,61.8,16.24,68.275,68.375,179.5,115,278.75,524,4.37,583,502,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/2,1458.87,1483.23,1448.8101,1477.26,96010,229.5,534.5,8.16,0.819,283,858,96.75,59.65,16.82,68.55,68.725,180.5,114,272,536,4.16,610,513,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/5,1477.26,1477.26,1464.67,1467.63,116240,232.75,542,8.11,0.8,285.9,845,94.9,59.25,16.85,68.925,68.8,182.1,115,274,543,4.41,620,514,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/6,1466.84,1471.3199,1454.78,1457.84,83860,226,532,8.18,0.806,292.5,840,93,58.65,16.58,69,69.075,181.2,114,268,540,4.575,623,520,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/7,1458.6899,1474.5699,1455.22,1471.36,95010,228,535,8.39,0.802,287.3,827,92.9,58.45,16.6,68.925,68.625,181.5,113.5,268.5,535,4.335,644,517,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/8,1474.15,1475.64,1456.47,1461.67,85460,220.75,525.5,8.34,0.7945,286.5,872,94.75,58.85,16.55,68.925,69.675,179.2,112.5,268,527,4.17,646,519,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/9,1466.59,1472.66,1454.88,1456.95,85430,221,523.75,8.59,0.796,285.9,885,92.75,58.8,16.54,69.075,71.025,181.2,113.5,271.75,530,4.24,655,515.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/12,1457.91,1463.01,1445.99,1446,78600,216,515.5,8.57,0.794,286.5,854,93.25,57.75,16.32,69.2,71.5,178,110,268.5,531,4.27,650,510,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/13,1445.76,1470.36,1442.49,1469.4399,77410,210,514.5,8.78,0.8005,290.5,866,91.35,57.95,16.42,69.325,70,178.5,107.25,268.25,538,4.265,673,518.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/14,1470.9,1483.58,1467.84,1470.54,93590,207.5,515,8.95,0.807,291.6,855,91.3,57.75,16.15,69.2,69.45,177.2,105.75,264.75,522,4.315,667,516,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/15,1471.16,1482.02,1464.46,1478.73,92970,207.25,517,8.75,0.815,289.6,860,89.8,59.1,16.37,69.15,69.45,175.5,107.5,264.75,518,4.48,675,516,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/16,1474.88,1480.95,1460.33,1464.46,101140,209.75,514.5,8.4,0.822,291.5,858,89,57.65,16.5,68.875,69.925,175.5,109,265.5,524,4.58,686,515.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/19,1463.89,1488.98,1459,1486,125080,208.25,508,8.59,0.827,288,853,88.25,57.05,16.7,68.55,70.4,171.7,108.5,269.5,536,4.45,694,514.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/20,1486.22,1487.22,1470.23,1475.95,92170,206,505,8.68,0.82,286.4,837,88,56.9,16.65,68.775,70.675,170.8,107,276,554,4.22,693,509.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/21,1469.75,1482.24,1468.49,1479.13,103150,205,510,8.76,0.8225,286.5,855,87.7,56.6,16.75,68.675,70.975,172.2,109,279.75,553.5,4.39,688,510.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/22,1477.79,1479.13,1448.0601,1452.1801,100960,206,512,8.76,0.8255,288,905,86.75,55.6,16.72,68.6,71.3,171.9,109.5,281,555.5,4.59,668,505.5,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/23,1452.88,1459.8199,1438.35,1441.48,102270,203,502.5,8.5,0.816,282.7,895,89.5,55.5,16.4,68.5,73.175,170.4,107.25,277.5,545,4.55,662,504,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/26,1444.3199,1462.34,1441.48,1455.3101,84760,198.25,500,8.59,0.822,284,828,87.4,55,16.19,68.375,72.9,170,103.5,276.75,558,4.57,670,505,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/27,1455.14,1463.35,1450.55,1450.55,88900,197.75,505.5,8.73,0.8275,285.6,818,88.5,53.6,16.1,68.55,71.175,171.4,104.25,277,555.5,4.715,660,505,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/28,1452.16,1467.63,1450.55,1454.8199,104250,197,498,8.83,0.822,292.5,819,89.25,52.6,16.12,68.3,70.475,171,103,274,562,4.64,665,504,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/29,1451.61,1455.17,1434.64,1442.39,109510,196,495,9.25,0.818,289.3,815,87.65,52.55,16.19,68.175,71.375,170.3,103.25,274,556,4.47,659.6,512,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/6/30,1441.27,1454.6899,1438.79,1454.6,111090,195.25,492,9.5,0.818,290.1,826,87,53,16,68.5,71.3,170,98.75,274,548,4.49,651.09,511,10247.7,6707.5,2437.1,901.9,1535.1,4270.5,2075.8,1985.3,1498.7,316.2,774,408.6,486.6,90.4,-358.7,1092.5,790.3,302.2,1451.2,1231.2,220,1823.1,642,399.6,242.4,1181.1
2000/7/3,1452.36,1469.58,1450.85,1469.3199,145970,189.5,477.75,9.5,0.818,290.1,826,87,50.88,15.85,67.05,70.6,167,96.25,261.5,548,4.49,651.09,511,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/5,1464.51,1469.54,1442.45,1446.23,45190,185.5,477,8.82,0.8175,283.9,847,85.9,50.7,15.58,67.75,70.1,167.2,96.5,251,524,4.28,627,506.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/6,1446.41,1461.65,1439.5601,1456.67,101930,184,476,8.89,0.8105,283.2,821,85.5,51.5,15.53,67.875,71.2,167.5,96,250,527.5,4.2,645,508,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/7,1458.2,1485.15,1456.67,1478.9,94730,186.75,480,8.92,0.806,283.2,830,82.75,51.8,15.78,67.475,71.9,168.3,99.5,248,535.8,4.31,664,505.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/10,1475.48,1486.5,1474.73,1475.62,93170,183,474,8.85,0.815,283.6,823,85.5,55.85,15.8,67.65,71.05,168.1,100.5,247.25,539.5,4.295,675,506.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/11,1474.2,1488.88,1470.47,1480.88,83870,181.25,475,8.85,0.82,282.2,830,91.15,55.85,15.8,67.375,70,168.6,102,249,541,4.28,678,505,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/12,1486.1,1497.48,1480.88,1492.92,98050,179.75,476,9.2,0.827,280.4,823,90.5,56.25,15.67,67.525,68.65,170.5,100.5,243,549.8,4.36,676,505,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/13,1493.15,1501.39,1489.65,1495.84,100120,181,477,9.33,0.8275,280,831,99.5,57.5,15.74,67.2,68.25,171.9,102.5,245.5,550.5,4.195,670,505,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/14,1499.34,1509.98,1494.67,1509.98,102680,181,470,9.31,0.824,281.1,820,95.5,57.8,15.52,67.5,68.15,169.5,98.75,244.5,559.8,4.23,689.5,507.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/17,1508.78,1517.24,1505.33,1510.49,96060,182.25,461,9.69,0.843,283.4,844,98.65,60.02,15.64,67.95,68.15,157.7,104.75,248,574.5,4.135,710,509,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/18,1506.9399,1510.49,1491.41,1493.74,90600,183.25,459,10.08,0.844,282.5,853,119,61.2,15.52,68.5,66.75,157.3,107,247.5,573,4.12,719,508.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/19,1492.09,1495.55,1479.76,1481.96,90830,182.75,457.5,10.18,0.845,279,858,113,61.2,15.55,68.375,65.95,156.3,107.5,246,570,4.095,718,505.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/20,1483.8,1501.88,1481.96,1495.5699,90940,187,458.25,10.33,0.8435,279.8,898,104,59.65,15.58,67.975,66.7,154,111.25,247.5,583.6,3.885,740,505,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/21,1493.97,1495.5699,1477.95,1480.1899,106460,188,460.5,10.43,0.864,280.1,891,103.25,59.2,15.79,67.75,66.8,155,112.25,248.5,584,3.93,780,505.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/24,1480.97,1485.85,1463.8101,1464.29,96830,189.5,466,10.4,0.866,278.8,875,89,61.25,15.8,66.975,66.95,155.9,113.5,249.5,579.8,3.78,776,500,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
2000/7/25,1467.22,1476.26,1464.29,1474.47,88030,184.5,455.5,10.46,0.866,278.9,855,87.25,61.1,15.48,66.875,67.275,153,107.75,247,572,3.705,770,505.5,10319.8,6815.4,2469.2,911.7,1557.5,4346.2,2060,2002.7,1519.7,330.9,774,414.7,483.1,57.2,-387.8,1124.3,821.1,303.1,1512.1,1282.5,229.6,1832.3,634.1,391,243.1,1198.3
